,Venue,Venue_id,Category,Location.lat,Location.lng
3577,Parkway Car Was,4f5a70fce4b0300585a66f14,Car Wash,43.77460023433525,-79.33809824346469
3578,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
3579,Nahwi Car Care,52bf4925498eada038b5640b,Car Wash,43.64301742643359,-79.37766965665584
3580,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
3581,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
3582,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
3583,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3584,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
3585,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
3586,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
3587,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
3588,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
3589,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3590,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
3591,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
3592,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
3593,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
3594,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
3595,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
3596,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
3597,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
3598,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
3599,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3600,U-Haul Neighborhood Dealer,590364670123587260a3cf71,Car Wash,43.652317,-79.402084
3601,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3602,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
3603,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
3604,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
3605,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
3606,0098 Optimum Car Care,56872f58498e36861fd7da29,Car Wash,43.7344798,-79.44647570000001
3607,Canadian Tire Gas+,4eafdc899a521bacdb725f1d,Gas Station,43.700508950663526,-79.45161374468023
3608,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
3609,Richmond Hand Car Wash & Detailing,5d5ed8c63c6e63000740edb6,Car Wash,43.649427,-79.392417
3610,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
3611,Silver Star Car Wash,4c1155b26e5dc9b639ecaf2d,Car Wash,43.70931545540021,-79.45376678691572
3612,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
3613,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3614,The Beaches Coin-Op Carwash,4b942458f964a520dd6a34e3,Car Wash,43.667473,-79.313174
3615,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
3616,Anna Car Wash,5aa94d0f8173cb153e8e92e0,Car Wash,43.671927,-79.385537
3617,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
3618,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
3619,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
3620,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
3621,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
3622,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
3623,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3624,Parkview Hills Car Spa,4ba3c241f964a520335c38e3,Automotive Shop,43.705025414827276,-79.31332474283943
3625,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
3626,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
3627,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
3628,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
3629,Esso Touchless Car Wash,52ffa137498e9ccff8cb1526,Car Wash,43.62392584986219,-79.5156655639394
3630,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3631,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
3632,Petro-Canada,4c02cd35f56c2d7fe6fa1b66,Gas Station,43.725905,-79.296675
3633,Esso,4c210f28ebe52d7ffa983178,Gas Station,43.6911309461129,-79.28799150210405
3634,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
3635,Bizzy Boy Auto Detailers,518bca45498e1c05ba913df4,Car Wash,43.69964,-79.472484
3636,Rambo - The Car Cleaning Experts,4fc8f99ae4b032a186903686,Car Wash,43.755837,-79.437241
3637,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
3638,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
3639,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
3640,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
3641,Nahwi Car Care,52bf4925498eada038b5640b,Car Wash,43.64301742643359,-79.37766965665584
3642,Petro-Canada,4b940518f964a520dc6134e3,Gas Station,43.800817,-79.296738
3643,Petro-Canada,4ddb992bd4c009d3c58b7857,Gas Station,43.793968,-79.239585
3644,Canadian Tire Gas+,4db48b6f4df05e5aaae21a1f,Gas Station,43.77052621408672,-79.37312571119537
3645,Petro-Canada,4cc8f6b16fbc199c88de617d,Gas Station,43.903358,-79.292609
3646,Petro-Canada,4d3f1dc83ec9a35df6916081,Gas Station,43.775024,-79.333001
3647,Petro-Canada,4c361e9118e72d7fca4714f5,Gas Station,43.75795,-79.315187
3648,Nanak Car Wash,4e6aba30091a37e2ddc64131,Car Wash,43.770153889272954,-79.36979036590805
3649,Petro-Canada,4c1aab3ee9c4ef3bad7f45aa,Gas Station,43.819847,-79.326214
3650,Petro-Canada,4e8673ded66a9b178e90e290,Gas Station,43.863166,-79.303335
3651,Petro-Canada Car Wash,59a1b517135b395e9d00586d,Car Wash,43.903434,-79.292764
3652,Canadian Tire Gas+,4c4229deff711b8d401f1305,Gas Station,43.852116,-79.255465
3653,Canadian Tire Gas+,4edeb3d5b8f76b6e9cd76f27,Gas Station,43.78998337938359,-79.2596018621999
3654,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
3655,Petro-Canada,4c3fb24ace54e21ee181081a,Gas Station,43.782135,-79.234784
3656,Mr Shine,517bd64b498e8b8341545f1c,Car Wash,43.76860601720719,-79.3862966772419
3657,PetroCan Touchless Car Wash,4fa16808e4b0ac13aec1a22f,Car Wash,43.87131478841214,-79.26691537410922
3658,Mount Joy Car Wash,4bf9dcef5317a5932c01027f,Car Wash,43.90108593652553,-79.26354061530562
3659,Shell,4b65ec0ef964a52082082be3,Gas Station,43.85665670605055,-79.30528163909912
3660,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
3661,Dragon Car Wash,4e218e2988774a43b76a9d10,Car Wash,43.82348995413391,-79.30572461010443
3662,Excellent Car Wash & Care Centre星皇汽車護理洗車中心,513cc96ae4b06a870749afaf,Car Wash,43.82012113295353,-79.33184337261223
3663,Canadian Tire Gas+,4bf46bcde5eba593baa61f90,Gas Station,43.735243,-79.253597
3664,Esso,530b8afc498e31ec5d20597f,Gas Station,43.7312,-79.288
3665,MExpress Auto Detailing,58ba6f9a1d21ba1e3b92ecde,Auto Workshop,43.82569,-79.358665
3666,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
3667,Mr.Steam Car Wash,4d14be3681cea35da25cd5ec,Car Wash,43.870199,-79.277937
3668,Superwash,52cda79211d2f946cc02518f,Car Wash,43.82248306274414,-79.32553100585938
3669,Professional Interior & Exterior Detailing,4fff05aee4b00c7849be0e7d,Car Wash,43.776852,-79.250694
3670,Robs Complete Car Care,4fd269d9e4b0b31b840a96c9,Car Wash,43.76318477450299,-79.27700589337387
3671,Hybrid Auto Cleaning Service,50a508d3e4b0d190c5f1a474,Car Wash,43.771875,-79.262074
3672,Discount Car Wash,4c5dab18d25320a140a6c67a,Car Wash,43.8719920952024,-79.27796369302804
3673,Petro-Canada Car Wash,5b6f026ff193c0002cc8f3ae,Car Wash,43.844542,-79.40822
3674,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
3675,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
3676,Super Wash Touchfree,53027b6a498e8287b7f9cd35,Car Wash,43.848374408849594,-79.28104620008571
3677,Petro Canada Car Wash,52b38ca7498e100cd74f48a5,Car Wash,43.89689289709923,-79.23854303207723
3678,Touchless Car Wash,51826ada498ef750e88c0126,Car Wash,43.90320476723645,-79.29228626750475
3679,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
3680,ESSO Car Wash,4e0b8f7b52b1fe83d54e6531,Car Wash,43.851501753750654,-79.40784696706795
3681,Petro-Canada Touchless Carwash,520fa63811d232287e513570,Car Wash,43.817413330078125,-79.33455657958984
3682,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
3683,Super Wash - PetroCanada,59c724272079556b58069945,Car Wash,43.78601,-79.1942
3684,Esso Car Wash,50eaf425e4b0f090d2c350c2,Car Wash,43.86867892626581,-79.36179361958985
3685,Super Wash,59a587b5d0a14947110b090d,Car Wash,43.85183,-79.253349
3686,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
3687,Esso Touchless Car Wash,59dab5188a6f170c2fa1609f,Car Wash,43.798141,-79.419906
3688,Petro Car Wash,4f3bf36ae4b0637758a6fc1c,Car Wash,43.871314,-79.266649
3689,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
3690,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3691,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
3692,Canadian Tire Gas+,4c34cbd6213c2d7f1419395d,Gas Station,43.71963763889704,-79.30481662180023
3693,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
3694,Mr Shine,517bd64b498e8b8341545f1c,Car Wash,43.76860601720719,-79.3862966772419
3695,Canadian Tire Gas+,4bf46bcde5eba593baa61f90,Gas Station,43.735243,-79.253597
3696,0098 Optimum Car Care,56872f58498e36861fd7da29,Car Wash,43.7344798,-79.44647570000001
3697,Nanak Car Wash,4e6aba30091a37e2ddc64131,Car Wash,43.770153889272954,-79.36979036590805
3698,Petro-Canada,4c361e9118e72d7fca4714f5,Gas Station,43.75795,-79.315187
3699,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
3700,Canadian Tire Gas+,4db48b6f4df05e5aaae21a1f,Gas Station,43.77052621408672,-79.37312571119537
3701,Petro-Canada,4d3f1dc83ec9a35df6916081,Gas Station,43.775024,-79.333001
3702,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
3703,Petro-Pass Truck Stop,57f799f2498ecadc383b59c9,Gas Station,43.759525,-79.489949
3704,Circle K Carwash,5ad924cfc666666ab5c22510,Car Wash,43.775458,-79.347965
3705,Esso Touchless Car Wash,56633dfb498e22046a52543b,Car Wash,43.72566,-79.314586
3706,Jet Kleen,4b4a0abbf964a520c37826e3,Car Wash,43.7175938317509,-79.30539590991975
3707,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3708,Colonial car wash,4caf3dd439458cfabdbdf89f,Car Wash,43.73258796319562,-79.26909541468808
3709,Shell,4f1c5e8fe4b064e65cf513f0,Gas Station,43.688015437548245,-79.2837529014047
3710,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
3711,PetroCanada Car Wash,56e16e5a498ebcd3b86aed5c,Car Wash,43.72597697105767,-79.29756890764523
3712,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
3713,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
3714,Traditions Auto Service - Coin-Op Carwash,5c843fd486bc49003902b312,Car Wash,43.697437,-79.27556
3715,Wilson Car Wash,4ee503af722ea7b945b6db2d,Automotive Shop,43.715880448264286,-79.52642617501108
3716,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
3717,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
3718,Esso Carwash,4fb0ec32e4b084c29a0d1fab,Car Wash,43.780479,-79.444064
3719,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
3720,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3721,Rambo Car Care,57ded17bcd10fe734c50b69b,Car Wash,43.762402,-79.410942
3722,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
3723,Esso,4bda3aca3904a593a7ca459e,Gas Station,43.768180407754336,-79.46737834757252
3724,Esso,4c210f28ebe52d7ffa983178,Gas Station,43.6911309461129,-79.28799150210405
3725,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
3726,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3727,Esso,530b8afc498e31ec5d20597f,Gas Station,43.7312,-79.288
3728,SuperWorks Car Wash,4c2b45412219c928df46a448,Car Wash,43.79271683595736,-79.4458280951307
3729,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
3730,OP Carwash,4fa54edde4b09d4d4579d70b,Car Wash,43.71374314040043,-79.30630791914216
3731,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
3732,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
3733,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3734,Mr. Shine Car Wash,5a9392c448b04e6e4c60239b,Car Wash,43.687534,-79.30598
3735,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
3736,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
3737,Canadian Tire Gas+,4eafdc899a521bacdb725f1d,Gas Station,43.700508950663526,-79.45161374468023
3738,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
3739,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
3740,Petro-Canada,5831e764dc33297bf0c0f6d5,Car Wash,43.6689425842313,-79.48336958885193
3741,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3742,Richmond Hand Car Wash & Detailing,5d5ed8c63c6e63000740edb6,Car Wash,43.649427,-79.392417
3743,Silver Star Car Wash,4c1155b26e5dc9b639ecaf2d,Car Wash,43.70931545540021,-79.45376678691572
3744,The Beaches Coin-Op Carwash,4b942458f964a520dd6a34e3,Car Wash,43.667473,-79.313174
3745,Anna Car Wash,5aa94d0f8173cb153e8e92e0,Car Wash,43.671927,-79.385537
3746,Big Wax Car Wash,4db2feb71e7248d135820b3d,Car Wash,43.65107412592739,-79.36303530270054
3747,Coin-Op Car Wash,4d8f9335ca75b60cab9517a9,Car Wash,43.667416,-79.313066
3748,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
3749,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
3750,Parkview Hills Car Spa,4ba3c241f964a520335c38e3,Automotive Shop,43.705025414827276,-79.31332474283943
3751,Esso Touchless Car Wash,52ffa137498e9ccff8cb1526,Car Wash,43.62392584986219,-79.5156655639394
3752,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
3753,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
3754,Dupont Auto Spa,5143b385e4b068967c7e8c5f,Car Wash,43.674,-79.4104
3755,U-Haul Neighborhood Dealer,590364670123587260a3cf71,Car Wash,43.652317,-79.402084
3756,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
3757,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3758,Esso Car Wash,51216e09e4b06dc366d29e30,Car Wash,43.654307701562175,-79.3377461774713
3759,Shell Car Wash,5a8f410a47f8761262a97865,Car Wash,43.665685,-79.383914
3760,Crosstown Car Wash,4b6dc1dff964a520f28c2ce3,Car Wash,43.665357074054704,-79.47623491287231
3761,Esso,4baba429f964a520fabb3ae3,Gas Station,43.722746514447074,-79.33895830284276
3762,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3763,Auto Groom (3rd Floor OMP Parking),4f3e52c1e4b0eebf130e4920,Car Wash,43.66974146549747,-79.37936873192209
3764,Coin Op Carwash,5132672fe4b054cc6df01ed6,Car Wash,43.633799551283424,-79.3980015268763
3765,Nahwi Car Care,52bf4925498eada038b5640b,Car Wash,43.64301742643359,-79.37766965665584
3766,Dawes Road Coin Car Wash,4fc24ba9e4b05b85036e6f4c,Car Wash,43.688472,-79.297455
3767,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
3768,SteamJet Auto Cleaning,50ad42d0e4b013e1bd4d3db8,Car Wash,43.64778705733645,-79.37802157124443
3769,Bizzy Boy Auto Detailers,518bca45498e1c05ba913df4,Car Wash,43.69964,-79.472484
3770,Original Six Car Wash,4d56ddd6fb65236a88390bb4,Car Wash,43.60329569884899,-79.51892682188588
3771,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3772,Petro-Canada,4bd9f0c62a3a0f47f7fda8b6,Gas Station,43.563786,-79.636401
3773,Petro-Canada,4bc20ef62a89ef3b9121f388,Gas Station,43.690516,-79.574127
3774,Petro-Canada,4d01605e2f03224bc11f60e2,Gas Station,43.627037,-79.631143
3775,Canadian Tire Gas+,4c2a82ecbbc7e21eb4613582,Gas Station,43.61664701012986,-79.54554508751781
3776,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
3777,Sparkle Kleen Car Wash,55a80bdd498ed75377125d41,Car Wash,43.632926,-79.543317
3778,Speedy Auto Service,4e56517ba809ca773dfe755e,Automotive Shop,43.63114627999663,-79.54612688068397
3779,Upscale Car Detailing Service,4ffef9438302e63b3273dd76,Car Wash,43.64529724280223,-79.56533874760432
3780,Petro-Canada,4d1e0a25dd6a236aad1b2338,Gas Station,43.63635388508989,-79.47546326286736
3781,Popular Car Wash & Detailing - FREE VACUUMS,4e2ad147d22d3f83c887b668,Car Wash,43.619796753,-79.562225342
3782,Canadian Tire Gas+,4c4685ab19fde21ea3c70576,Gas Station,43.67283952465455,-79.387527707766
3783,Shell Car Wash,5c054216b77c77002c09f3b0,Car Wash,43.622384,-79.603437
3784,Canadian Tire Gas+,4cef2ff20acea35dc43aedae,Gas Station,43.60424633015255,-79.58867311477661
3785,24 Hrs. Car Wash,4bee355da40fc9288d39830c,Car Wash,43.56559038824108,-79.63416517547822
3786,Canadian Tire Gas+,4eafdc899a521bacdb725f1d,Gas Station,43.700508950663526,-79.45161374468023
3787,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
3788,Mr. Shine Express Carwash,52fa273d498ed082ca71ee30,Car Wash,43.65183639526367,-79.3823471069336
3789,Ovation Car Wash,4fa7423fe4b0e7038ca31501,Car Wash,43.587889628610654,-79.64116155375625
3790,Kingsmere Car Wash,51a25400498e9de81dcb4b39,Car Wash,43.562043738611415,-79.63725768547404
3791,Valet Car Wash,51a3898c498e796163a60cf3,Car Wash,43.58897660073301,-79.5924717549748
3792,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3793,Richmond Hand Car Wash & Detailing,5d5ed8c63c6e63000740edb6,Car Wash,43.649427,-79.392417
3794,Petro Car Wash,4dd80b83e4cd37c893bb6539,Car Wash,43.626756,-79.630059
3795,Petro Canada Car Wash,58cc148514fb41604232c278,Car Wash,43.61696,-79.54616
3796,Keele Carwash Coin-Op,4f8d01d46b742e3bfcf42afc,Car Wash,43.7059027564556,-79.47715759277344
3797,Cato's Auto Salon,52176f4b11d29f20100056b6,Car Wash,43.66999856149801,-79.39292722488099
3798,Weston Coin Car Wash,4becab5a8bbcc9283ca98cb1,Car Wash,43.7086000109898,-79.5342762282257
3799,Soft Cloth Car Wash,51f6e54d498e0623584ad4f5,Car Wash,43.632999420166016,-79.54328155517578
3800,Dennys 24hrs Car Wash,51c8e023498ef6a4accd4694,Car Wash,43.57384845289323,-79.64451699083723
3801,Petro-Canada Car Wash,5a9cab07065ef5259c21d9d1,Car Wash,43.63616,-79.475334
3802,Esso Self Service Car Wash,4da083e5e8a6721eef6c39a5,Car Wash,43.60113400909023,-79.63339203141408
3803,Esso Touchless Car Wash,52ffa137498e9ccff8cb1526,Car Wash,43.62392584986219,-79.5156655639394
3804,U-Haul Neighborhood Dealer,590364670123587260a3cf71,Car Wash,43.652317,-79.402084
3805,Davinci Detailing Depot,4f3a809ae4b026b7f744bd0f,Car Wash,43.684188703955236,-79.48328366894417
3806,24 Hrs. Car Wash,5341a406498e89a4e2f3c775,Car Wash,43.58659531155124,-79.54879978829246
3807,Mississauga Kar Kare,4b51d59cf964a5204f5727e3,Automotive Shop,43.58872478168298,-79.59275153019107
3808,OLCO Queensway Carwash,4b5f6524f964a520d8b729e3,Car Wash,43.624258900077564,-79.5109224242214
3809,Jet Kleen Car Wash,4dbc450a4b222080d38d1dad,Automotive Shop,43.67207115275437,-79.46749630955917
3810,Soap &  Suds,5751c9aa498e15594b182d99,Car Wash,43.591938,-79.6357
3811,Martino Bros. Car Wash,535279d6498eef77e3b94f72,Car Wash,43.6656,-79.4838
3812,Canadian Tire Gas+,516499afe4b04a934b547361,Gas Station,43.74270475007968,-79.594644104551
3813,Petro-Canada,4e2312721495f18f035e5e05,Gas Station,43.660205,-79.51294
3814,Petro-Canada,4d0cee3c257d6dcb5eed9867,Gas Station,43.719201,-79.603167
3815,Petro-Canada,4d01605e2f03224bc11f60e2,Gas Station,43.627037,-79.631143
3816,Petro-Canada,4cc89a5cd54fa1cdde933229,Gas Station,43.705891,-79.487841
3817,Petro-Canada,4b928449f964a5200c0034e3,Gas Station,43.78979,-79.545822
3818,Petro-Canada,4bc20ef62a89ef3b9121f388,Gas Station,43.690516,-79.574127
3819,Petro-Pass Truck Stop,57f799f2498ecadc383b59c9,Gas Station,43.759525,-79.489949
3820,Upscale Car Detailing Service,4ffef9438302e63b3273dd76,Car Wash,43.64529724280223,-79.56533874760432
3821,Petro-Pass Truck Stop,57f54b9e498ed27f8c178378,Gas Station,43.731407,-79.67832
3822,Petro-Canada,4d3b3fdf979ea1437db299fc,Gas Station,43.783622,-79.567984
3823,Popular Car Wash & Detailing - FREE VACUUMS,4e2ad147d22d3f83c887b668,Car Wash,43.619796753,-79.562225342
3824,Canadian Tire Gas+,52476d1611d2f0c96383bca8,Gas Station,43.829821180837406,-79.53869819641113
3825,Shell Car Wash,5c054216b77c77002c09f3b0,Car Wash,43.622384,-79.603437
3826,Petro-Pass Truck Stop,4da112117ccc816e7a554b7b,Gas Station,43.681118,-79.683079
3827,Esso,4bda3aca3904a593a7ca459e,Gas Station,43.768180407754336,-79.46737834757252
3828,Petro-Canada,4e3451c8a8092599edf8be1c,Gas Station,43.759759,-79.590726
3829,Petro-Canada,4e8673fcd66a9b178e91230e,Gas Station,43.790747,-79.626874
3830,Canadian Tire Gas+,4e41d376d22d38bfd45cee64,Gas Station,43.77654451613014,-79.60489623292713
3831,Petro-Canada,4d222c352eb1f04d2e0dfec1,Gas Station,43.680812,-79.475829
3832,Popular Car Wash & Detailing - Free Vacuums,4ef5036b754ac34454590eb8,Car Wash,43.713492,-79.5824237
3833,Car Wash,52485dbf498e8d3af3ffbd70,Car Wash,43.7197,-79.692
3834,AAA AUTO SPA MOBILE CAR DETAILING,57c5d5ce498ec95b54afa201,Car Wash,43.78059136684751,-79.48710322380066
3835,Northwest Toyota,4c9b6e82db10b60c4e199b6d,Auto Dealership,43.74626534303083,-79.6939705007545
3836,ECO GREEN AUTO SPA,544b10f0498eeacb33622918,Car Wash,43.80806843345028,-79.53738927841187
3837,In 'N Out Coin Wash,4f67be6ae4b037b43e46c413,Car Wash,43.723058,-79.718145
3838,Star Steam,510be4dae4b0b0ec5e4f6a33,Car Wash,43.784163,-79.477228
3839,Ecomobile Auto Spa,51eead7a498ea99f321f6e54,Car Wash,43.743056,-79.527732
3840,GTA Pressure Cleaning & Restoration,50ad3e55e4b08e127b417964,Car Wash,43.666620678507925,-79.67120800013844
3841,Junction Car Wash,5c2150b3ee7120002cf9cc28,Car Wash,43.665367,-79.476261
3842,In N Out Car Wash,4c0bb886340720a160798893,Car Wash,43.754805117030365,-79.70948471043171
3843,Steeles Car Wash,4f511a4be4b00ad2ab11bbc1,Car Wash,43.78252753120094,-79.48640786410006
3844,Petro-Canada,4c9288e01221b1f7225e12e2,Gas Station,43.80288338228464,-79.66896075690569
3845,Petro Car Wash,4dd80b83e4cd37c893bb6539,Car Wash,43.626756,-79.630059
3846,Coin Op Car Wash,4d7d16fd5a396dcb65d781fb,Car Wash,43.70349107534574,-79.45147638779915
